Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,State_Avg_Revenue,Revenue_vs_State_Avg,Contract_Avg_Charge,Revenue_Percentile,State_Revenue_Rank
24801-WES,Female,61,Yes,West Bengal,12,28,NO DEAL,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,51.45,727.85,0.0,0,336.56,1064.41,Stayed,Others,Others,0,Elder,25-48 Months,Established,38.01464285714286,336.56,1064.41,0.0483366371980721,20.68824101068999,High,1,3,0,1,1,0,1,1,0,0,0,0,25.994642857142857,25.455357142857142,0.0,0.3161939478208584,Medium Value,3138.4500000000003,3213.946358695652,-2149.536358695652,64.46928520877566,0.3463695855406669,251.0
85794-JHA,Female,36,No,Jharkhand,5,4,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,Stayed,Others,Others,0,Middle Age,0-6 Months,New,1201.675,1274.7,4806.7,0.0206482618012357,48.430226700251886,Medium,1,7,3,2,1,0,1,1,0,0,1,0,883.0,-783.75,0.0,0.2651923356980881,Very High Value,3573.0,2862.4046902654864,1944.2953097345135,64.46928520877566,0.7502337176690558,24.0
72357-MAD,Female,53,No,Madhya Pradesh,14,12,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.3,44.3,0.0,0,42.95,87.25,Joined,Others,Others,0,Senior,7-12 Months,Growing,7.270833333333333,42.95,87.25,0.5077363896848137,1.969525959367946,High,1,2,0,0,1,0,0,1,0,0,1,0,3.6916666666666655,40.60833333333333,0.0,0.4922636103151863,Low Value,2347.9,3090.985,-3003.735,64.55887096774194,0.05983172327827984,270.0
28648-DEL,Male,54,Yes,Delhi,3,14,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,2607.6,0.0,20,59.45,2687.05,Stayed,Others,Others,0,Senior,13-24 Months,Growing,191.93214285714288,79.45,2687.05,0.035057032805493,28.52494692144374,Medium,1,5,3,1,1,0,0,1,0,0,1,0,186.25714285714284,-92.05714285714284,0.0,0.0295677415753335,High Value,5086.8,3304.1361417322832,-617.0861417322831,64.55887096774194,0.5718292302898099,58.0
85682-UTT,Female,26,No,Uttarakhand,3,20,NO DEAL,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,81.25,5567.55,0.0,40,351.36,5958.91,Stayed,Others,Others,0,Young Adult,13-24 Months,Growing,297.9455,391.36,5958.91,0.013635043992945,73.34043076923076,Medium,1,7,1,4,1,1,1,1,1,0,0,0,278.3775,-197.1275,0.0,0.0656764408255872,Very High Value,2112.5,3017.3093548387096,2941.6006451612902,64.46928520877566,0.8111561234029293,12.0
93096-AND,Male,31,Yes,Andhra Pradesh,9,14,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,3767.4,0.0,0,950.82,4718.22,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,337.0157142857143,950.82,4718.22,0.0211838362772401,47.20580290145072,High,1,7,3,1,1,1,0,1,0,0,1,0,269.1,-169.15000000000003,0.0,0.2015209125475285,High Value,3098.4500000000003,3016.3476708860762,1701.872329113924,64.55887096774194,0.7438454347148644,96.0
49974-RAJ,Female,73,No,Rajasthan,4,29,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.55,3673.6,0.0,0,1765.6,5439.2,Stayed,Others,Others,0,Elder,25-48 Months,Established,187.5586206896552,1765.6,5439.2,0.0168315193410795,59.41234298197706,Medium,1,4,2,0,1,0,1,1,0,0,1,0,126.67586206896551,-35.12586206896552,0.0,0.3246065597882041,Very High Value,6683.15,3108.804826254826,2330.395173745174,61.249883653286794,0.7838890620130882,56.0
36405-CHH,Male,47,No,Chhattisgarh,9,26,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,4036.85,0.0,0,1507.6,5544.45,Churned,Competitor,Competitor had better devices,1,Senior,25-48 Months,Established,213.24807692307687,1507.6,5544.45,0.0188476765053341,53.05693779904306,High,1,8,3,2,1,1,0,1,0,0,1,0,155.26346153846154,-50.76346153846154,0.0,0.2719115511908304,Very High Value,4911.5,2948.445254237288,2596.004745762712,64.55887096774194,0.7894982860704269,13.0
22439-RAJ,Female,73,Yes,Rajasthan,4,1,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.0,1120.3,0.0,120,127.49,1367.79,Churned,Dissatisfaction,Product dissatisfaction,1,Elder,0-6 Months,New,1367.79,247.49,1367.79,0.069455106412534,14.39778947368421,Medium,1,4,2,1,1,0,0,1,0,0,1,0,1120.3,-1025.3,0.0,0.1809415188004006,Medium Value,6935.0,3108.804826254826,-1741.014826254826,64.55887096774194,0.39342474291056406,163.0
33514-UTT,Female,28,Yes,Uttar Pradesh,2,3,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,0.0,0,255.96,570.51,Stayed,Others,Others,0,Young Adult,0-6 Months,New,190.17,255.96,570.51,0.0882543688980035,11.330883813306851,Low,1,3,0,0,1,1,0,1,0,0,0,0,104.85,-54.50000000000001,0.0,0.4486512068149551,Low Value,1409.8,3041.5530683624797,-2471.04306836248,64.55887096774194,0.24244312870052975,473.0
21555-JHA,Female,54,No,Jharkhand,15,34,NO DEAL,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,64.5,1888.45,0.0,0,79.2,1967.65,Stayed,Others,Others,0,Senior,25-48 Months,Established,57.87205882352941,79.2,1967.65,0.0327802200594617,30.5062015503876,High,1,6,2,1,1,1,0,1,1,0,1,0,55.54264705882353,8.957352941176467,0.0,0.0402510609102228,Medium Value,3483.0,2862.4046902654864,-894.7546902654863,64.55887096774194,0.48067933935805546,58.0
46640-PUN,Male,31,Yes,Punjab,8,31,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,529.8,0.0,0,557.82,1087.62,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,35.08451612903225,557.82,1087.62,0.0178371122266968,56.06288659793815,High,1,1,0,0,1,0,0,0,0,0,1,0,17.09032258064516,2.3096774193548377,0.0,0.5128813372317539,Medium Value,601.4,2975.6264912280703,-1888.0064912280704,64.55887096774194,0.3501090682455594,228.0
23376-TAM,Female,68,No,Tamil Nadu,3,16,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.8,7308.95,6.11,0,2764.3,10067.14,Stayed,Others,Others,0,Elder,13-24 Months,Growing,629.19625,2764.3,10061.03,0.0104101065446591,96.0604961832061,Medium,1,7,2,2,1,1,1,1,0,0,1,0,456.809375,-352.009375,0.0008359613898029,0.2745864267309286,Very High Value,7126.4,3072.9106666666667,6994.229333333333,64.46928520877566,0.9842630102835774,8.0
98423-JAM,Male,65,No,Jammu & Kashmir,5,2,NO DEAL,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,10.23,0,1065.46,3933.78,Stayed,Others,Others,0,Elder,0-6 Months,New,1966.89,1065.46,3923.55,0.0127866835461057,78.20636182902585,Medium,1,3,0,1,1,0,1,1,0,0,0,0,1439.275,-1388.975,0.0035538726094735,0.2708489035990828,High Value,3269.5,2681.7855625,1251.9944375,64.46928520877566,0.6857276410096603,91.0
34135-MAH,Female,21,No,Maharashtra,9,6,NO DEAL,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,Stayed,Others,Others,0,Young Adult,0-6 Months,New,270.57666666666665,411.36,1623.46,0.043980141179949,22.7375350140056,High,1,7,2,2,1,1,0,1,0,0,1,0,202.01666666666665,-130.61666666666665,0.0,0.2533847461594372,Medium Value,1499.4,3249.5820634920638,-1626.1220634920637,64.55887096774194,0.4365846057961982,300.0
89530-KAR,Female,58,Yes,Karnataka,15,33,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,10840.73,Stayed,Others,Others,0,Senior,25-48 Months,Established,328.5069696969697,2657.88,10840.73,0.0107003864130921,93.45456896551724,High,1,10,3,4,1,1,1,1,1,0,1,0,247.96515151515152,-131.96515151515152,0.0,0.2451753710312866,Very High Value,6728.0,3054.5152765957446,7786.214723404255,61.249883653286794,0.9950140230601433,2.0
69173-TAM,Male,27,No,Tamil Nadu,9,27,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,51.62,Churned,Attitude,Attitude of support person,1,Young Adult,25-48 Months,Established,1.911851851851852,31.77,51.62,0.384540875629601,2.600503778337531,High,1,1,0,0,1,0,0,0,0,0,1,0,0.7351851851851853,19.114814814814817,0.0,0.6154591243703991,Low Value,535.95,3072.9106666666667,-3021.2906666666668,64.55887096774194,0.02679962605172951,584.0
22286-HAR,Female,54,Yes,Haryana,6,36,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.75,99.75,0.0,0,40.71,140.46,Churned,Competitor,Competitor had better devices,1,Senior,25-48 Months,Established,3.901666666666667,40.71,140.46,0.7101665954720204,1.40812030075188,High,1,7,3,1,1,1,0,1,0,0,1,0,2.770833333333333,96.97916666666669,0.0,0.2898334045279795,Low Value,5386.5,3015.4763065326633,-2875.0163065326633,64.55887096774194,0.10953568089747585,357.0
66581-UTT,Female,73,Yes,Uttar Pradesh,8,32,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,93.95,2861.45,0.0,0,1019.52,3880.97,Stayed,Others,Others,0,Elder,25-48 Months,Established,121.2803125,1019.52,3880.97,0.0242078655593833,41.30888770622671,High,1,6,3,1,1,0,1,1,0,0,1,0,89.4203125,4.5296875000000085,0.0,0.2626972122948644,High Value,6858.35,3041.5530683624797,839.4169316375201,64.46928520877566,0.6812090994079152,201.0
22573-TAM,Male,46,No,Tamil Nadu,9,35,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,Stayed,Others,Others,0,Senior,25-48 Months,Established,63.47314285714285,779.36,2221.56,0.040872179909613,24.466519823788545,High,1,5,1,1,1,1,0,1,0,0,1,0,41.205714285714286,49.59428571428571,0.0,0.3508165433299123,High Value,4176.8,3072.9106666666667,-851.3506666666667,64.55887096774194,0.5143346837020879,293.0
25964-HAR,Male,66,Yes,Haryana,10,1,Deal 2,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.3,Churned,Competitor,Competitor offered higher download speeds,1,Elder,0-6 Months,New,5997.3,1937.95,5997.3,0.0140646624314274,71.1001778304683,High,1,9,3,3,1,1,1,1,1,0,0,0,4059.35,-3975.0,0.0,0.323137078351925,Very High Value,5567.099999999999,3015.4763065326633,2981.823693467337,64.46928520877566,0.8133374883141166,78.0
92186-PUN,Female,42,No,Punjab,13,12,Deal 1,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.25,4145.9,0.0,0,0.0,4145.9,Stayed,Others,Others,0,Middle Age,7-12 Months,Growing,345.4916666666666,0.0,4145.9,0.0140500253262259,71.17424892703862,High,1,7,3,3,0,0,1,1,0,0,0,0,345.4916666666666,-287.2416666666666,0.0,0.0,High Value,2446.5,2975.6264912280703,1170.2735087719293,61.249883653286794,0.7028669367404176,98.0
39892-ODI,Male,41,Yes,Odisha,3,31,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,170.4925806451613,1639.77,5285.27,0.0203490077138916,49.14244537424455,Medium,1,8,3,2,1,1,0,1,0,0,0,0,117.59677419354838,-10.046774193548387,0.0,0.3102528347653005,Very High Value,4409.55,3209.121578947368,2076.1484210526323,64.55887096774194,0.7757868494858211,37.0
71292-MAH,Female,18,No,Maharashtra,1,1,Deal 4,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,Stayed,Others,Others,0,Teen,0-6 Months,New,683.75,496.0,683.75,0.0291773308957952,34.27318295739349,Low,1,1,0,0,1,0,0,0,0,0,1,0,187.75,-167.8,0.0,0.7254113345521024,Medium Value,359.1,3249.5820634920638,-2565.8320634920638,64.55887096774194,0.2665939545029604,372.0
31698-PUN,Female,20,Yes,Punjab,15,1,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.2,2317.1,0.0,120,761.46,3198.56,Churned,Attitude,Attitude of service provider,1,Young Adult,0-6 Months,New,3198.56,881.46,3198.56,0.034765644540043,28.764028776978417,High,1,8,3,3,1,1,0,1,0,0,1,0,2317.1,-2205.9,0.0,0.2755802611175029,High Value,2224.0,2975.6264912280703,222.9335087719296,64.55887096774194,0.6258959177313805,129.0
76182-UTT,Male,47,No,Uttar Pradesh,7,10,NO DEAL,No,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,Churned,Competitor,Competitor offered more data,1,Senior,7-12 Months,Growing,144.88,0.0,1448.8,0.0277471010491441,36.03980099502487,High,1,4,0,3,0,0,0,1,1,0,0,0,144.88,-104.68,0.0,0.0,Medium Value,1889.4,3041.5530683624797,-1592.7530683624798,64.55887096774194,0.40791523839202243,367.0
73588-KER,Female,72,No,Kerala,14,29,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0.0,0,877.24,3070.89,Stayed,Others,Others,0,Elder,25-48 Months,Established,105.89275862068963,877.24,3070.89,0.0279397829293787,35.791258741258744,High,1,4,1,1,1,0,0,1,1,0,1,0,75.64310344827587,10.156896551724133,0.0,0.2856631139506788,High Value,6177.599999999999,2823.27285,247.61715000000004,64.55887096774194,0.6137425989404799,68.0
59410-MAH,Male,50,No,Maharashtra,5,17,Deal 2,No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,Stayed,Others,Others,0,Senior,13-24 Months,Growing,102.87647058823528,0.0,1748.9,0.020241294527989,49.40395480225989,Medium,1,3,0,2,0,0,1,1,1,0,1,0,102.87647058823528,-67.47647058823529,0.0,0.0,Medium Value,1770.0,3249.5820634920638,-1500.6820634920637,64.46928520877566,0.4521657837332502,293.0
69444-JAM,Female,31,Yes,Jammu & Kashmir,5,10,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,Churned,Competitor,Competitor made better offer,1,Middle Age,7-12 Months,Growing,69.856,200.34,685.53,0.1057174759505268,9.459174001354096,Medium,1,4,1,0,1,1,0,1,0,0,1,0,51.125,22.724999999999994,0.0254865525672371,0.2867899679340357,Medium Value,2289.35,2681.7855625,-1983.2255625000003,64.55887096774194,0.26971019009037084,222.0
66365-UTT,Female,59,Yes,Uttar Pradesh,9,5,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0,2878.59,8405.34,Stayed,Others,Others,0,Senior,0-6 Months,New,1681.068,2878.59,8405.34,0.0104814320420113,95.40681044267878,High,1,10,3,4,1,1,1,1,1,0,0,0,1105.35,-1017.25,0.0,0.3424715716437407,Very High Value,5197.9,3041.5530683624797,5363.78693163752,61.249883653286794,0.9336241819881583,39.0
66612-TEL,Female,38,Yes,Telangana,8,27,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8,2242.75,Churned,Attitude,Attitude of service provider,1,Middle Age,25-48 Months,Established,83.06481481481481,688.8,2242.75,0.0451900568498495,22.128761716822893,High,1,7,3,2,1,0,0,1,0,0,1,0,57.5537037037037,43.79629629629629,0.0,0.307122951733363,High Value,3851.3,2991.1121352313166,-748.3621352313166,64.55887096774194,0.5168276721720162,129.0
39181-WES,Male,54,Yes,West Bengal,10,7,NO DEAL,No,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,Stayed,Others,Others,0,Senior,7-12 Months,Growing,163.85714285714286,0.0,1147.0,0.0399302528334786,25.043668122270745,High,1,5,2,2,0,0,0,1,1,0,0,0,163.85714285714286,-118.05714285714286,0.0,0.0,Medium Value,2473.2,3213.946358695652,-2066.946358695652,64.55887096774194,0.35992521034590214,243.0
97688-TAM,Female,35,Yes,Tamil Nadu,4,29,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,315.1444827586207,2391.84,9139.19,0.0103564976764899,96.55773903856311,Medium,1,6,3,1,1,0,0,1,0,0,1,0,232.66724137931035,-138.01724137931035,0.0,0.26171247123651,Very High Value,3312.75,3072.9106666666667,6066.279333333334,64.55887096774194,0.9607354315986288,25.0
71687-KER,Male,69,Yes,Kerala,4,12,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,Stayed,Others,Others,0,Elder,7-12 Months,Growing,172.55416666666667,1205.6,2070.65,0.0099002728611788,101.00731707317074,Medium,1,1,0,0,1,0,1,0,0,0,1,0,72.08749999999999,-51.58749999999999,0.0,0.5822326322652307,Medium Value,1414.5,2823.27285,-752.6228499999997,64.46928520877566,0.49594889373636647,88.0
34524-MAH,Female,57,No,Maharashtra,13,23,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,Stayed,Others,Others,0,Senior,13-24 Months,Growing,400.01565217391305,3259.48,9164.34,0.0097170110734797,102.91230425055927,High,1,5,2,1,1,1,0,1,0,0,0,0,259.8652173913043,-170.46521739130432,0.006026535494989,0.3542774413175136,Very High Value,5095.8,3249.5820634920638,5950.777936507937,64.55887096774194,0.9629167965098161,17.0
93739-UTT,Female,44,No,Uttar Pradesh,14,6,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds,1,Middle Age,0-6 Months,New,42.545,73.62,255.27,0.3378775414267246,2.959652173913044,High,1,5,0,3,1,0,0,1,1,0,1,0,30.275,55.975,0.0,0.2884005170995417,Low Value,3795.0,3041.5530683624797,-2786.2830683624798,64.55887096774194,0.15331879090059208,529.0
21662-AND,Male,79,Yes,Andhra Pradesh,15,36,NO DEAL,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,Stayed,Others,Others,0,Elder,25-48 Months,Established,99.71722222222223,339.68,3571.9100000000003,0.0208506276080694,47.96018704074817,High,1,7,3,2,1,0,1,1,0,0,0,0,90.77916666666668,-15.929166666666674,0.0054803323082572,0.0946231287362597,High Value,5913.15,3016.3476708860762,573.4723291139239,64.46928520877566,0.6590838267373014,137.0
19096-WES,Female,58,Yes,West Bengal,14,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,Churned,Attitude,Attitude of support person,1,Senior,25-48 Months,Established,43.74857142857143,172.56,1224.96,0.073267698537095,13.64857938718663,High,1,5,1,1,1,1,0,1,0,0,1,0,37.58571428571429,52.16428571428571,0.0,0.1408699059561128,Medium Value,5205.5,3213.946358695652,-1988.9863586956521,64.55887096774194,0.3719227173574322,238.0
72489-HAR,Female,73,No,Haryana,11,20,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0,1270.29,8904.54,Stayed,Others,Others,0,Elder,13-24 Months,Growing,445.227,1270.29,8904.54,0.0123476339036042,80.98717598908596,High,1,8,2,3,1,1,1,1,0,0,1,0,381.7125,-271.7625,0.0,0.1426564426685713,Very High Value,8026.35,3015.4763065326633,5889.0636934673375,61.249883653286794,0.954814583982549,20.0
46624-WES,Female,26,Yes,West Bengal,13,27,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed,1,Young Adult,25-48 Months,Established,3.0159259259259263,1.23,81.43,0.9848950018420728,1.0153366583541148,High,1,4,0,1,1,1,0,1,0,0,1,0,2.9703703703703703,77.22962962962963,0.0,0.015104998157927,Low Value,2085.2000000000003,3213.946358695652,-3132.5163586956523,64.55887096774194,0.053755063882829544,352.0
14078-MAH,Female,28,Yes,Maharashtra,6,18,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0,Churned,Price,Long distance charges,1,Young Adult,13-24 Months,Growing,7.833333333333333,77.25,141.0,0.1407801418439716,7.103274559193954,High,1,1,0,0,1,0,0,0,0,0,0,0,3.5416666666666665,16.308333333333334,0.0,0.5478723404255319,Low Value,555.8000000000001,3249.5820634920638,-3108.5820634920638,64.55887096774194,0.11015892801495793,443.0
34425-ASS,Male,81,No,Assam,0,21,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24,Stayed,Others,Others,0,Elder,13-24 Months,Growing,118.1542857142857,80.19,2481.24,0.0348414502426206,28.70144592249855,No Referral,0,5,0,2,1,1,1,1,0,0,1,0,114.33571428571427,-27.88571428571429,0.0,0.0323185181602747,High Value,7002.45,2896.9773381294963,-415.7373381294965,61.249883653286794,0.5464319102524151,57.0
41236-GUJ,Female,54,No,Gujarat,10,12,Deal 3,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0,346.84,858.09,Stayed,Others,Others,0,Senior,7-12 Months,Growing,71.50750000000001,346.84,858.09,0.023657192136023,42.2704433497537,High,1,1,0,0,1,0,0,0,0,0,1,0,42.60416666666666,-22.304166666666664,0.0,0.4042000256383362,Medium Value,1096.2,3057.1323582089553,-2199.042358208955,64.55887096774194,0.30461202866936743,244.0
68369-UTT,Female,76,No,Uttar Pradesh,6,12,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0,785.85,4735.0,Stayed,Others,Others,0,Elder,7-12 Months,Growing,394.5833333333333,785.85,4735.0,0.0213833157338965,46.76543209876543,High,1,7,3,1,1,1,0,1,0,0,1,0,329.09583333333336,-227.84583333333336,0.0,0.1659662090813094,High Value,7695.0,3041.5530683624797,1693.4469316375203,64.55887096774194,0.7457151760673106,163.0
91027-CHH,Male,42,No,Chhattisgarh,4,20,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0,872.0,3234.1,Churned,Competitor,Competitor had better devices,1,Middle Age,13-24 Months,Growing,161.70499999999998,872.0,3234.1,0.0292817167063479,34.15100316789862,Medium,1,6,3,0,1,1,0,1,0,0,1,0,118.105,-23.404999999999987,0.0,0.2696267895241334,High Value,3977.4,2948.445254237288,285.6547457627121,64.55887096774194,0.6290121533187909,20.0
85993-KAR,Female,42,Yes,Karnataka,11,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0,39.81,110.71,Churned,Competitor,Competitor had better devices,1,Middle Age,0-6 Months,New,110.71,39.81,110.71,0.6404118869117515,1.5614950634696754,High,1,2,0,0,1,0,0,1,0,0,0,0,70.9,0.0,0.0,0.3595881130882486,Low Value,2977.8,3054.5152765957446,-2943.8052765957445,64.55887096774194,0.0892801495793082,426.0
12999-BIH,Female,52,No,Bihar,5,34,Deal 4,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,Churned,Attitude,Attitude of service provider,1,Senior,25-48 Months,Established,51.52882352941177,599.28,1751.98,0.0309364262149111,32.32435424354244,Medium,1,4,0,2,1,0,0,1,1,0,1,0,33.90294117647059,20.29705882352941,0.0,0.3420586993002203,Medium Value,2818.4,2790.485327380952,-1038.5053273809522,64.55887096774194,0.4527890308507323,169.0
